tax_id,中,英文,日文,原產地,養殖/種植,生境,食用部位,食物種類,域,域-latin,界,界-latin,門,門-latin,亞門,亞門-latin,綱,綱-latin,亞綱,亞綱-latin,目,目-latin,科,科-latin,亞科,亞科-latin,屬,屬-latin,種,種-latin,亞種,亞種-latin
1678,雙歧桿菌,,,,,,,,細菌域,Bacteria,,,放線菌門,Actinobacteria,,,放線菌綱,Actinobacteria,,,雙歧桿菌目,Bifidobacteriales,雙歧桿菌科,Bifidobacteriaceae,,,雙歧桿菌屬,Bifidobacterium,,,,
302911,乳雙歧桿菌,,,,,,,,細菌域,Bacteria,,,放線菌門,Actinobacteria,,,放線菌綱,Actinobacteria,,,雙歧桿菌目,Bifidobacteriales,雙歧桿菌科,Bifidobacteriaceae,,,雙歧桿菌屬,Bifidobacterium,動物雙歧桿菌,Bifidobacterium animalis,,
1306274,髮菜,,,,,,,,細菌域,Bacteria,,,藍藻門,Cyanobacteria,,,,,,,,,,,,,,,,,,
35823,螺旋藻,,,,,,,,細菌域,Bacteria,,,藍藻門,Cyanobacteria,,,,,,,,,,,,,,,,,,
86029,納豆芽孢桿菌,,,,,,,,細菌域,Bacteria,,,厚壁菌門,Firmicutes,,,芽孢桿菌綱,Bacilli,,,芽孢桿菌綱,Bacillales,芽孢桿菌科,Bacillaceae,,,芽孢桿菌屬,Bacillus,枯草芽孢桿菌,Bacillus subtilis,納豆芽孢桿菌,Bacillus subtilis natto
1579,嗜酸乳桿菌,,,,,,,,細菌域,Bacteria,,,厚壁菌門,Firmicutes,,,芽孢桿菌綱,Bacilli,,,,,,,,,,,,,,
1582,乾酪乳桿菌,,,,,,,,細菌域,Bacteria,,,厚壁菌門,Firmicutes,,,芽孢桿菌綱,Bacilli,,,,,,,,,,,,,,
1584,保加利亞乳桿菌,,,,,,,,細菌域,Bacteria,,,厚壁菌門,Firmicutes,,,芽孢桿菌綱,Bacilli,,,,,,,,,,,,,,
1308,嗜熱鏈球菌,,,,,,,,細菌域,Bacteria,,,厚壁菌門,Firmicutes,,,芽孢桿菌綱,Bacilli,,,,,,,,,,,,,,
1358,乳酸乳球菌,,,,,,,,細菌域,Bacteria,,,厚壁菌門,Firmicutes,,,芽孢桿菌綱,Bacilli,,,,,,,,,,,,,,
28448,木葡糖酸醋桿菌,,,,,,,,細菌域,Bacteria,,,變形菌門,Proteobacteria,,,α-變形菌綱,Alphaproteobacteria,,,,,,,,,,,,,,
63752,肺衣,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,子囊菌門,Ascomycota,盤菌亞門,Pezizomycotina,茶漬綱,Lecanoromycetes,茶漬亞綱,Lecanoromycetidae,地捲目,Peltigerales,肺衣科,Lobariaceae,,,肺衣屬,Lobaria,,,,
5193,羊肚菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,子囊菌門,Ascomycota,盤菌亞門,Pezizomycotina,盤菌綱,Pezizomycetes,,,,,羊肚菌科,Morchellaceae,,,羊肚菌屬,Morchella,,,,
39416,黑松露,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,子囊菌門,Ascomycota,盤菌亞門,Pezizomycotina,盤菌綱,Pezizomycetes,,,盤菌目,Pezizales,塊菌科,Tuberaceae,,,塊菌屬,Tuber,黑松露,Tuber melanosporum,,
73501,蟲草花,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,子囊菌門,Ascomycota,盤菌亞門,Pezizomycotina,糞殼菌綱,Sordariomycetes,,,肉座菌目,Hypocreales,蟲草菌科,Cordycipitaceae,,,蟲草菌屬,Cordyceps,蟲草花,Cordyceps militaris,,
4892,酵母,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,子囊菌門,Ascomycota,酵母亞門,Saccharomycotina,酵母綱,Saccharomycetes,,,酵母目,Saccharomycetales,,,,,,,,,,
5341,雙孢蘑菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,傘菌科,Agaricaceae,,,傘菌屬,Agaricus,雙孢蘑菇,Agaricus bisporus,,
87252,姬松茸,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,傘菌科,Agaricaceae,,,傘菌屬,Agaricus,姬松茸,Agaricus subrufescens,,
56187,雞腿菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,傘菌科,Agaricaceae,,,雞腿菇屬,Coprinus,雞腿菇,Coprinus comatus,,
5400,茶樹菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,糞傘科,Bolbitiaceae,,,田頭菇屬,Agrocybe,茶樹菇,Agrocybe aegerita,,
39965,海鮮菇/蟹味菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,離褶傘科,Lyophyllaceae,,,玉蕈屬,Hypsizygus,,,,
79931,雞㙡/雞樅,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,離褶傘科,Lyophyllaceae,,,蟻傘屬,Termitomyces,雞㙡,Termitomyces albuminosus,,
5353,香菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,光茸菌科,Omphalotaceae,,,香菇屬,Lentinula,香菇,Lentinula edodes,,
47429,榛蘑/蜜環菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,膨瑚菌科,Physalacriaceae,,,榛蘑屬,Armillaria,榛蘑,Armillaria mellea,,
38945,金針菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,膨瑚菌科,Physalacriaceae,,,小火菇屬,Flammulina,金針菇,Flammulina velutipes,,
36659,草菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,光柄菇科,Pluteaceae,,,小包腳菇屬,Volvariella,草菇,Volvariella volvacea,,
5323,杏鮑菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,側耳科,Pleurotaceae,,,側耳屬,Pleurotus,杏鮑菇,Pleurotus eryngii,,
5322,平菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,傘菌目,Agaricales,側耳科,Pleurotaceae,,,側耳屬,Pleurotus,側耳,Pleurotus ostreatus,,
5368,牛肝菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,牛肝菌目,Boletales,牛肝菌科,Boletaceae,,,,,,,,
36056,美味牛肝菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,牛肝菌目,Boletales,牛肝菌科,Boletaceae,,,牛肝菌属,Boletus,美味牛肝菌,Boletus edulis,,
182626,黑牛肝菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,傘菌亞綱,Agaricomycetidae,牛肝菌目,Boletales,牛肝菌科,Boletaceae,,,牛肝菌属,Boletus,黑牛肝菌,Boletus aereus,,
36065,雞油菌,chanterelle,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,,,雞油菌目,Cantharellales,雞油菌科,Cantharellaceae,,,雞油菌屬,Cantharellus,,,,
29892,黑木耳,wood ear/Jew's ear,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,,,木耳目,Auriculariales,木耳科,Auricularaceae,,,木耳屬,Auricularia,黑木耳,Auricularia auricula-judae,,
2016381,竹蓀,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,鬼筆亞綱,Phallomycetidae,鬼筆目,Phallales,鬼筆科,Phallaceae,,,鬼筆屬,Phallus,竹蓀,Phallus indusiatus,,
81056,茯苓,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,,,多孔菌目,Polyporales,絢孔菌科,Laetiporaceae,,,茯苓屬,Wolfiporia,茯苓,Wolfiporia cocos,,
5315,靈芝,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,,,多孔菌目,Polyporales,多孔菌科,Polyporaceae,,,靈芝屬,Ganoderma,靈芝,Ganoderma lucidum,,
91752,猴頭菇,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,,,紅菇目,Russulales,猴頭菇科,Hericiaceae,,,猴頭菇屬,Hericium,猴頭菇,Hericium erinaceus,,
55514,嬭漿菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,,,紅菇目,Russulales,紅菇科,Russulaceae,,,乳菇屬,Lactarius,嬭浆菌,Lactarius deliciosus,,
71688,青頭菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,傘菌綱,Agaricomycetes,,,紅菇目,Russulales,紅菇科,Russulaceae,,,紅菇屬,Russula,變綠紅菇,Russula virescens,,
64657,銀耳,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,傘菌亞門,Agaricomycotina,銀耳綱,Tremellocetes,,,銀耳目,Tremellales,銀耳科,Tremellaceae,,,銀耳屬,Tremella,銀耳,Tremella fuciformis,,
5269,黑粉菌,,,,,,,,眞核域,Eukaryota,眞菌界,Fungi,擔子菌門,Basidiomycota,黑粉菌亞門,Ustilaginomycotina,黑粉菌綱,Ustilaginomycetes,,,黑粉菌目,Ustilaginales,黑粉菌科,Ustilaginaceae,,,黑粉菌屬,Ustilago,,,,
419950,可口革囊星蟲,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,環節動物門,Annelida,,,多毛綱,Polychaeta,星蟲亞綱,Sipuncula,革囊星蟲目,Phascolosomatiformes,革囊星蟲科,Phascolosomatidae,,,革囊星蟲屬,Phascolosoma,可口革囊星蟲,Phascolosoma esculenta,,
6432,海腸,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,環節動物門,Annelida,,,多毛綱,Polychaeta,螠蟲亞綱,Echiura,無管螠目,Xenopneusta,刺螠科,Urechidae,,,刺螠屬,Urechis,單環刺螠,Urechis unicinctus,,
386629,竹蟲,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,六足亞門,Hexapoda,䖵蟲綱,Insecta,有翅亞綱,Pterygota,鱗翅目,Lepidoptera,草螟科,Crambidae,斑野螟亞科,Spilomelinae,蠹野螟屬,Omphisa,筍蠹螟,Omphisa fuscidentalis,,
7001,螞蚱,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,六足亞門,Hexapoda,䖵蟲綱,Insecta,有翅亞綱,Pterygota,直翅目,Orthoptera,,,,,,,,,,
6728,小龍鰕,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,蝲蛄科,Cambaridae,,,原螯鰕屬,Procambarus,克氏原螯鰕,Procambarus clarkii,,
41210,灰眼雪蟹/松葉蟹,,ずはいがに,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,蜘蛛蟹科,Majidae,,,雪蟹屬,Chionoecetes,灰眼雪蟹,Chionoecetes opilio,,
6706,波士頓龍鰕/波士頓龍蝦/波龍,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,海螯鰕科,Nephropidae,,,螯龍鰕屬,Homarus,美洲螯龍鰕,Homarus americanus,,
6696,青鰕/青蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,長臂鰕科,Palaemonidae,,,沼鰕屬,Macrobrachium,,,,
6731,龍鰕/龍蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,龍鰕科,Palinuridae,,,,,,,,
150421,澳洲龍鰕/澳洲龍蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,龍鰕科,Palinuridae,,,龍鰕屬,Panulirus,天鵝龍鰕,Panulirus cygnus,,
111520,對鰕/對蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,,,,,,,,,,
139456,明鰕/明蝦/中國對鰕/中國對蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,對鰕科,Penaeidae,,,明對鰕屬,Fenneropenaeus,明鰕,Fenneropenaeus chinensis,,
32278,基圍鰕/基圍蝦/沙鰕/沙蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,對鰕科,Penaeidae,,,新對鰕屬,Metapenaeus,刀額新對鰕,Metapenaeus ensis,,
6687,草鰕/草蝦/斑節對鰕/斑節對蝦/黑虎鰕/黑虎蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,對鰕科,Penaeidae,,,對鰕屬,Penaeus,草鰕,Penaeus monodon,,
6701,牡丹鰕/牡丹蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,長額鰕科,Pandalidae,,,長額鰕屬,Pandalus,,,,
6703,北極甜鰕/北極甜蝦/北極鰕/北極蝦/北方長額鰕/北方長額蝦,,あまえび,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,長額鰕科,Pandalidae,,,長額鰕屬,Pandalus,北方長額鰕,Pandalus borealis,,
298721,日本甜鰕/日本甜蝦/北國赤鰕/北國赤蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,長額鰕科,Pandalidae,,,長額鰕屬,Pandalus,北國赤鰕,Pandalus eous,,
439395,毛鰕/毛蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,櫻鰕科,Sergestidae,,,毛鰕屬,Acetes,,,,
589641,櫻鰕/櫻蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,櫻鰕科,Sergestidae,,,櫻鰕屬,Sergia,櫻鰕,Sergia lucens,,
445213,阿根廷紅鰕/阿根廷紅蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,管鞭鰕科,Solenoceridae,,,,Pleoticus,阿根廷紅鰕,Pleoticus muelleri,,
6752,蟹/螃蟹,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,,,,,,,,,,
95602,中華絨螯蟹/大閘蟹/河蟹,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,弓蟹科,Varunidae,,,絨螯蟹屬,Eriocheir,中華絨螯蟹,Eriocheir sinensis,,
6683,鰕/蝦/鰕米/蝦米/鰕仁/蝦仁/大鰕/大蝦/鳳尾鰕/鳳尾蝦,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,十足目,Decapoda,,,,,,,,,,
337810,皮皮鰕/瀨尿鰕,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,節肢動物門,Arthropoda,甲殼亞門,Crustacea,輭甲綱,Malacostraca,,,口足目,Stomatopoda,鰕蛄科,Squillidae,,,口鰕蛄屬,Oratosquilla,口鰕蛄,Oratosquilla oratoria,,
186623,魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,,,,,,,,,,,,,,
7901,鱘/鱘魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,輭骨硬鱗魚亞綱,Chondrostei,鱘形目,Acipenseriformes,鱘科,Acipenseridae,,,鱘屬,Acipenser,,,,
7935,鰻/鰻魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,海鰱類,Elopocephala ,鰻鱺目,Anguilliformes,鰻鱺科,Anguillidae,,,鰻鱺屬,Anguilla,,,,
7943,星鰻,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,海鰱類,Elopocephala ,鰻鱺目,Anguilliformes,糯鰻科,Congridae,糯鰻亞科,Congrinae,糯鰻屬,Conger,繁星糯鰻,Conger myriaster,,
365059,刀魚/刀鱭,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯡形目,Clupeiformes,鯷科,Engraulidae,,,鱭屬,Coilia,刀魚,Coilia nasus,,
286537,鳳尾魚/鳳鱭,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯡形目,Clupeiformes,鯷科,Engraulidae,,,鱭屬,Coilia,鳳鱭,Coilia mystus,,
42892,丁香魚,,かたくちいわし,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯡形目,Clupeiformes,鯷科,Engraulidae,,,鯷屬,Engraulis,日本鯷,Engraulis japonicus,,
96888,小沙丁魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯡形目,Clupeiformes,鯡科,Clupeidae,鯡亞科,Clupeinae,小沙丁魚屬,Sardinella,長頭小沙丁魚,Sardinella longiceps,,
75329,泥鰍,oriental weatherfish,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鰍科,Cobitidae,鰍亞科,Cobitinae,泥鰍屬,Misgurnus,泥鰍,Misgurnus anguillicaudatus,,
7957,鯽魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,鯽屬,Carassius,鯽,Carassius auratus,,
172907,鯪魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,鯪屬,Cirrhinus,鯪,Cirrhinus molitorella,,
7959,草魚/鯇魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,草魚屬,Ctenopharyngodon,草魚,Ctenopharyngodon idella,,
194366,翹嘴鮊/白水魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,鮊屬,Culter,翹嘴鮊,Culter alburnus,,
7962,鯉魚,carp,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,鯉屬,Cyprinus,鯉,Cyprinus carpio,,
75350,䱗/白鰷/白條魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,䱗屬,Hemiculter,條鰶,Hemiculter leucisculus,,
13095,鰱魚/白鰱,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,鰱屬,Hypophthalmichthys,鰱魚,Hypophthalmichthys molitrix,,
7965,鱅魚/胖頭魚/花鰱,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,鰱屬,Hypophthalmichthys,鱅魚,Hypophthalmichthys nobilis,,
75356,青魚,black carp,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,青魚屬,Mylopharyngodon,青魚,Mylopharyngodon piceus,,
75358,鯿魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,鯿屬,Parabramis,鯿魚,Parabramis pekinensis,,
51549,麥穗魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鯉形目,Cypriniformes,鯉科,Cyprinidae,,,麥穗魚屬,Pseudorasbora,麥穗魚屬,Pseudorasbora parva,,
29144,蝨目魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,脊索動物門,Chordata,脊椎動物,Vertebrata,輻鰭魚綱,Actinopteri,鰾聽魚類,Otomorpha,鼠鱚目,Gonorynchiformes,蝨目魚科,Chanidae,,,蝨目魚屬,Chanos,蝨目魚,Chanos chanos,,
