tax_id,中,英文,日文,原產地,養殖/種植,生境,食用部位,食物種類,域,域-latin,界,界-latin,門,門-latin,亞門,亞門-latin,綱,綱-latin,亞綱,亞綱-latin,目,目-latin,科,科-latin,亞科,亞科-latin,屬,屬-latin,種,種-latin,亞種,亞種-latin
81899,北極貝,,北寄がひ,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,馬珂蛤科,Mactridae,,,擬心蛤屬,Pseudocardium,庫䈎島馬珂蛤,Pseudocardium sachalinense,,
98310,蟶子,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,毛蟶科,Solecurtidae,,,螠蟶屬,Sinonovacula,螠蟶,Sinonovacula constricta,,
194331,竹蟶,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,竹蟶科,Solenidae,,,竹蟶屬,Solen,竹蟶,Solen strictus,,
78549,紅心蛤,smooth clam,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,仙女蛤屬,Callista,光滑長文蛤,Callista chione,,
74491,普通文蛤,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,文蛤屬,Meretrix,麗文蛤,Meretrix lusoria,,
186463,花蛤,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,花簾蛤屬,Ruditapes,,,,
311201,紫石房蛤/天鵝蛋,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,異齒亞綱,Heterodonta,簾蛤目,Veneroida,簾蛤科,Veneridae,,,石房蛤屬,Saxidomus,紫石房蛤,Saxidomus purpuratus,,
1069815,河蚌,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,古異齒亞綱,Palaeoheterodonta,蚌目,Unionoida,蚌科,Unionidae,蚌亞科,Unioninae,中國無齒蚌屬,Sinanodonta,背角無齒蚌,Sinanodonta woodiana,,
148819,赤貝,,あかがひ,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,魁蛤目,Arcoida,魁蛤科,Arcidae,,,,Scapharca,赤貝,Scapharca broughtonii,,
1028096,毛蚶,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,魁蛤目,Arcoida,魁蛤科,Arcidae,,,毛蚶屬,Anadara,毛蚶,Anadara sativa,,
301959,貽貝,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,,,,,,
29158,海虹,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,貽貝屬,Mytilus,紫貽貝,Mytilus galloprovincialis,,
42192,淡菜,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,貽貝屬,Mytilus,厚殼貽貝,Mytilus coruscus,,
73031,青口,Asian green mussel,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,貽貝目,Mytiloida,貽貝科,Mytilidae,貽貝亞科,Mytilinae,股貽貝屬,Perna,翡翠貽貝,Perna viridis,,
6566,扇貝,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,海扇蛤目,Pectinoida,海扇蛤科,Pectinidae,,,,,,,,
1048738,江珧/帶子,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,鶯蛤目,Pterioida,江珧蛤科,Pinnidae,,,曲江珧蛤屬,Atrina,中國江珧,Atrina chinensis,,
6563,牡蠣/生蠔,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,雙殼綱,Bivalvia,翼形亞綱,Pteriomorphia,牡蠣目,Ostreoida,牡蠣科,Ostreidae,,,,,,,,
6638,章魚,octopus,たこ,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,頭足綱,Cephalopoda,鮹亞綱,Coleoidea,八腕目,Octopoda,,,,,,,,,,
6608,墨魚,cuttlefish,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,頭足綱,Cephalopoda,鮹亞綱,Coleoidea,墨魚目,Sepiida,墨魚科,Sepiidae,,,,,,,,
215450,烏鰂/烏鱡/烏賊/花枝,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,頭足綱,Cephalopoda,鮹亞綱,Coleoidea,,,,,,,,,,,,
34542,魷魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,頭足綱,Cephalopoda,鮹亞綱,Coleoidea,管魷目,Teuthida,,,,,,,,,,
6616,小管,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,頭足綱,Cephalopoda,鮹亞綱,Coleoidea,管魷目,Teuthida,槍烏鰂科,Loliginidae,,,槍烏鰂屬,Loligo,小管槍烏鰂,Loligo oshimai,,
6448,螺/蝸牛,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,腹足綱,Gastropoda,,,,,,,,,,,,,,
54976,螺螄,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,腹足綱,Gastropoda,新進腹足亞綱,Caenogastropoda,主扭舌目,Architaenioglossa,田螺科,Viviparidae,,,,,,,,
304853,花螺/深溝鳳螺,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,腹足綱,Gastropoda,新進腹足亞綱,Caenogastropoda,新腹足目,Neogastropoda,峨螺科,Buccinidae,,,鳳螺屬,Babylonia,深溝鳳螺,Babylonia spirata,,
127533,泥螺,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,腹足綱,Gastropoda,異鰓亞綱,Heterobranchia,頭楯目,Cephalaspidea,泡螺科,Haminoeidae,,,泥螺屬,Bullacta,泥螺,Bullacta exarata,,
6530,非洲大蝸牛,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,腹足綱,Gastropoda,異鰓亞綱,Heterobranchia,柄眼目,Stylommatophora,瑪瑙螺科,Achatinidae,,,瑪瑙螺屬,Achatina,褐雲瑪瑙螺,Achatina fulica,,
6452,鮑魚,,,,,,,,眞核域,Eukaryota,動物界,Metazoa,輭體動物門,Mollusca,,,腹足綱,Gastropoda,古腹足亞綱,Vetigastropoda,小笠螺目,Lepetellida,鮑科,Haliotidae,,,鮑屬,Haliotis,,,,
112057,海茸,,,,,,,,眞核域,Eukaryota,不等鞭毛類,Stramenopiles,,,,,褐藻綱,Phaeophyceae,,,墨角藻目,Fucales,海茸科,Durvillaeaceae,,,海茸屬,Durvillaea,海茸,Durvillaea antarctica,,
2886,海帶,,,,,,,,眞核域,Eukaryota,不等鞭毛類,Stramenopiles,,,,,褐藻綱,Phaeophyceae,,,海帶目,Laminariales,,,,,,,,,,
74381,裙帶菜,,,,,,,,眞核域,Eukaryota,不等鞭毛類,Stramenopiles,,,,,褐藻綱,Phaeophyceae,,,海帶目,Laminariales,翅藻科,Alariaceae,,,裙帶菜屬,Undaria,裙帶菜,Undaria pinnatifida,,
33636,昆布,,,,,,,,眞核域,Eukaryota,不等鞭毛類,Stramenopiles,,,,,褐藻綱,Phaeophyceae,,,海帶目,Laminariales,海帶科,Laminariaceae,,,,,,,,
3311,銀杏,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,頂臝子植物,Acrogymnospermae,銀杏綱,Ginkgoopsida,銀杏亞綱,Ginkgoidae,銀杏目,Ginkgoales,銀杏科,Ginkgoaceae,,,銀杏屬,Ginkgo,銀杏,Ginkgo biloba,,
88728,紅松,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,頂臝子植物,Acrogymnospermae,松柏綱,Pinopsida,松柏亞綱,Pinidae,松目,Pinales,松科,Pinaceae,,,松屬,Pinus,紅松,Pinus koraiensis,,
71632,西藏白皮松,chilgoza pine,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,頂臝子植物,Acrogymnospermae,松柏綱,Pinopsida,松柏亞綱,Pinidae,松目,Pinales,松科,Pinaceae,,,松屬,Pinus,西藏白皮松,Pinus gerardiana,,
58047,香榧,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,頂臝子植物,Acrogymnospermae,松柏綱,Pinopsida,松柏亞綱,Pinidae,柏目,Cupressales,紅豆杉科,Taxaceae,,,榧屬,Torreya,香榧,Torreya grandis,,
32101,蕨菜,bracken,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,,,眞蕨綱,Polypodiopsida,水龍骨亞綱,Polypodiidae,水龍骨目,Polypodiales,碗蕨科,Dennstaedtiaceae,,,蕨屬,Pteridium,蕨菜,Pteridium aquilinum,,
63789,茨菰/慈菇,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,澤瀉目,Alismatales,澤瀉目,Alismataceae,,,茨菰屬,Sagittaria,茨菰,Sagittaria trifolia,,
78372,蒟蒻,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,澤瀉目,Alismatales,天南星科,Araceae,天南星亞科,Aroideae,魔芋屬,Amorphophallus,蒟蒻,Amorphophallus konjac,,
4460,芋/芋頭/香芋/芋艿,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,澤瀉目,Alismatales,天南星科,Araceae,天南星亞科,Aroideae,芋屬,Colocasia,芋,Colocasia esculenta,,
319739,海菜花/洱海海菜/水性楊花,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,澤瀉目,Alismatales,水鱉科,Hydrocharitaceae,,,水車前屬,Ottelia,海菜花,Ottelia acuminata,,
13894,椰子,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,椶櫚目,Arecales,椶櫚科,Arecaceae,檳榔亞科,Arecoideae,椰子屬,Cocos,椰子,Cocos nucifera,,
184783,檳榔,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,椶櫚目,Arecales,椶櫚科,Arecaceae,檳榔亞科,Arecoideae,檳榔屬,Areca,檳榔,Areca catechu,,
93315,滇西蛇皮果,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,椶櫚目,Arecales,椶櫚科,Arecaceae,省藤亞科,Calamoideae,蛇皮果屬,Salacca,滇西蛇皮果,Salacca griffithii,,
145675,糖椶/泰國海底椰,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,椶櫚目,Arecales,椶櫚科,Arecaceae,貝葉椶亞科,Coryphoideae,糖椶屬,Borassus,糖椶,Borassus flabellifer,,
42345,椰棗/伊拉克蜜棗,date palm,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,椶櫚目,Arecales,椶櫚科,Arecaceae,貝葉椶亞科,Coryphoideae,椰棗屬,Phoenix,椰棗,Phoenix dactylifera,,
4718,水椰/亞答積/亞答籽,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,椶櫚目,Arecales,椶櫚科,Arecaceae,水椰亞科,Nypoideae,水椰屬,Nypa,水椰,Nypa fruticans,,
4681,韭蔥,leek,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,韭蔥,Allium ampeloprasum,,
4681,珍珠洋蔥/雞尾洋蔥,perl onion,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,韭蔥,Allium ampeloprasum,,
130426,薤/藠頭,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,薤,Allium chinense,,
4679,洋蔥,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,洋蔥,Allium cepa,,
35875,蔥/大蔥,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,蔥,Allium fistulosum,,
165637,沙蔥/蒙古韭,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,蒙古韭,Allium mongolicum,,
4682,蒜/大蒜,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,蒜,Allium sativum,,
74900,小蔥/香蔥,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,小蔥,,,
4683,韭菜,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,石蒜科,Amaryllidaceae,蔥亞科,Allioideae,蔥屬,Allium,韭菜,Allium tuberosum,,
4686,蘆筍,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,天門冬科,Asparagaceae,天門冬亞科,Asparagoideae,天門冬屬,Asparagus,蘆筍,Asparagus officinalis,,
100506,麥冬,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,天門冬科,Asparagaceae,假葉樹亞科,Nolinoideae,沿階草屬,Ophiopogon,麥冬,Ophiopogon japonicus,,
34199,蘆薈,aloe,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,阿福花科,Asphodelaceae,阿福花亞科,Asphodeloideae,蘆薈屬,Aloe,蘆薈,Aloe vera,,
34190,黃花菜,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,阿福花科,Asphodelaceae,萱草亞科,Hemerocallidoideae,萱草屬,Hemerocallis,萱草,Hemerocallis fulva,,
82528,藏紅花/番紅花,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,鳶尾科,Iridaceae,番紅花亞科,Crocoideae,番紅花屬,Crocus,番紅花,Crocus sativus,,
94219,石斛,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,蘭科,Orchidaceae,樹蘭亞科,Epidendroideae,石斛屬,Dendrobium,石斛,Dendrobium nobile,,
180499,石橄欖,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,蘭科,Orchidaceae,樹蘭亞科,Epidendroideae,石仙桃屬,Pholidota,石橄欖,Pholidota chinensis,,
51239,香草,vanilla,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,天門冬目,Asparagales,蘭科,Orchidaceae,香莢蘭亞科,Vanilloideae,香莢蘭屬,Vanilla,香莢蘭,Vanilla planifolia,,
55571,香芋,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,薯蕷目,Dioscoreales,薯蕷科,Dioscoreaceae,,,薯蕷屬,Dioscorea,蔘薯,Dioscorea alata,,
55575,山藥,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,薯蕷目,Dioscoreales,薯蕷科,Dioscoreaceae,,,薯蕷屬,Dioscorea,長山藥,Dioscorea polystachya,,
4688,百合,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,百合目,Liliales,百合科,Liliaceae,,,百合屬,Lilium,,,,
4615,菠蘿,pineapple,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,鳳梨科,Bromeliaceae,鳳梨亞科,Bromelioideae,鳳梨屬,Ananas,鳳梨,Ananas comosus,,
110284,荸薺/鳧茈/馬蹄,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,莎草科,Cyperaceae,莎草亞科,Cyperoideae,荸薺屬,Eleocharis,荸薺,Eleocharis dulcis,,
29695,蘆葦,common reed,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,蘆竹亞科,Arundinoideae,蘆葦屬,Phragmites,蘆葦,Phragmites australis,,
147366,竹/筍/竹筍,bamboo,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,竹亞科,Bambusoideae,,,,,,
4530,水稻/大米/粳米/秈稻/糯米,rice,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,稻亞科,Oryzoideae,稻屬,Oryza,水稻,Oryza sativa,,
58934,菰/茭白/茭筍,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,稻亞科,Oryzoideae,菰屬,Zizania,菰,Zizania latifolia,,
4505,薏米/薏苡,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,黍亞科,Panicoideae,薏苡屬,Coix,薏苡,Coix lacryma-jobi,,
66013,香茅/檸檬草,lemon grass,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,黍亞科,Panicoideae,香茅屬,Cymbopogon,,,,
4540,黍/大黃米/糯小米/糜子,broomcorn millet,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,黍亞科,Panicoideae,黍屬,Panicum,黍,Panicum miliaceum,,
154766,甘蔗,sugarcane,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,黍亞科,Panicoideae,甘蔗屬,Saccharum,中國竹蔗,Saccharum sinense,,
4555,小米/粟,foxtail millet,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,黍亞科,Panicoideae,狗尾草屬,Setaria,粟,Setaria italica,,
4558,高粱/蜀黍/甜蘆粟,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,黍亞科,Panicoideae,高粱屬,Sorghum,二色高粱,Sorghum bicolor,,
4577,玉米/玉蜀黍,corn/maize,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,黍亞科,Panicoideae,玉米屬,Zea,玉米,Zea mays,,
4498,燕麥,oat,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,早熟禾亞科,Pooideae,燕麥屬,Avena,燕麥,Avena sativa,,
4565,小麥,wheat,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,早熟禾亞科,Pooideae,小麥屬,Triticum,小麥,Triticum aestivum,,
4513,大麥/青稞,barley,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,禾本科,Poaceae,早熟禾亞科,Pooideae,大麥屬,Hordeum,大麥,Hordeum vulgare,,
59011,草芽/水燭,,,,,,,,眞核域,Eukaryota,綠色植物界,Viridiplantae,鏈形植物門,Streptophyta,被子植物,Magnoliophyta,百合綱,Liliopsida,,,禾本目,Poales,香蒲科,Typhaceae,,,香蒲屬,Typha,狹葉香蒲,Typha angustifolia,,
